@relation jsoup

@attribute ST01 numeric
@attribute ST02 numeric
@attribute ST03 numeric
@attribute ST04 numeric
@attribute ST05 numeric
@attribute ST06 numeric
@attribute ST07 numeric
@attribute ST08 numeric
@attribute ST09 numeric
@attribute ST10 numeric
@attribute ST11 numeric
@attribute CT01 numeric
@attribute CT02 numeric
@attribute CT03 numeric
@attribute CT04 numeric
@attribute CT05 numeric
@attribute CT06 numeric
@attribute CT07 numeric
@attribute CT08 numeric
@attribute CT09 numeric
@attribute CT10 numeric
@attribute CT11 numeric
@attribute CT12 numeric
@attribute CT13 numeric
@attribute CT14 numeric
@attribute CT15 numeric
@attribute CT16 numeric
@attribute CT17 numeric
@attribute CT18 numeric
@attribute CT19 numeric
@attribute CT20 numeric
@attribute CT21 numeric
@attribute CT22 numeric
@attribute CT23 numeric
@attribute AT01 numeric
@attribute AT02 numeric
@attribute AT03 numeric
@attribute AT04 numeric
@attribute AT05 numeric
@attribute AT06 numeric
@attribute AT07 numeric
@attribute AT08 numeric
@attribute AT09 numeric
@attribute AT10 numeric
@attribute AT11 numeric
@attribute AT12 numeric
@attribute AT13 numeric
@attribute AT14 numeric
@attribute AT15 numeric
@attribute AT16 numeric
@attribute CB01 numeric
@attribute CB02 numeric
@attribute CB03 numeric
@attribute CB04 numeric
@attribute CB05 numeric
@attribute CB06 numeric
@attribute CB07 numeric
@attribute CB08 numeric
@attribute CB09 numeric
@attribute CB10 numeric
@attribute CB11 numeric
@attribute CB12 numeric
@attribute CB13 numeric
@attribute CB14 numeric
@attribute CB15 numeric
@attribute CB16 numeric
@attribute CB17 numeric
@attribute CB18 numeric
@attribute CB19 numeric
@attribute CB20 numeric
@attribute CB21 numeric
@attribute CB22 numeric
@attribute CB23 numeric
@attribute AB01 numeric
@attribute AB02 numeric
@attribute AB03 numeric
@attribute AB04 numeric
@attribute AB05 numeric
@attribute AB06 numeric
@attribute AB07 numeric
@attribute AB08 numeric
@attribute AB09 numeric
@attribute AB10 numeric
@attribute AB11 numeric
@attribute AB12 numeric
@attribute AB13 numeric
@attribute AB14 numeric
@attribute AB15 numeric
@attribute AB16 numeric
@attribute flag {InTrace,OutTrace}

@data
16,10,6,9,0,15,6,5,5,62,230,63,20,77,14,0,70,8,1,2,1,0,0,0,0,0,0,0,0,2,8,0,0,1,0.125,0.25,0.125,0,0,0,0,0,0,0,0,0.25,1,0,0,0,7,0,15,10,1,52,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,10,6,9,0,15,6,5,5,62,230,63,20,77,14,0,70,8,1,2,1,0,0,0,0,0,0,0,0,2,8,0,0,1,0.125,0.25,0.125,0,0,0,0,0,0,0,0,0.25,1,0,0,0,7,0,15,10,1,52,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,2,1,1,1,10,7,10,7,62,230,18,3,15,5,1,77,13,2,2,0,0,0,0,0,0,2,2,0,1,3,3,0,0,0.154,0.154,0,0,0,0,0,0,0.154,0.154,0,0.077,0.231,0.231,0,0.231,18,3,15,5,1,77,13,2,2,0,0,0,0,0,0,2,2,0,1,3,3,0,0,0.154,0.154,0,0,0,0,0,0,0.154,0.154,0,0.077,0.231,0.231,0,0.231,OutTrace
11,11,5,10,0,10,7,7,8,62,230,18,3,15,5,1,77,9,1,2,2,1,1,0,0,0,0,0,0,1,1,2,1,3,0.111,0.222,0.222,0.111,0.111,0,0,0,0,0,0,0.111,0.111,0.222,0.111,0.222,70,7,104,26,0,571,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,4,2,3,0,7,4,7,4,62,230,70,7,104,26,0,571,10,2,2,3,0,0,0,0,0,0,0,0,0,7,0,1,6,0.2,0.2,0.3,0,0,0,0,0,0,0,0,0,0.7,0,0.1,0,70,7,104,26,0,571,19,4,3,3,0,0,0,0,0,0,0,0,0,12,1,1,6,0.211,0.158,0.158,0,0,0,0,0,0,0,0,0,0.632,0.053,0.053,0.053,OutTrace
11,11,5,10,0,10,7,7,8,62,230,18,3,15,5,1,77,9,1,2,2,1,1,0,0,0,0,0,0,1,1,2,1,3,0.111,0.222,0.222,0.111,0.111,0,0,0,0,0,0,0.111,0.111,0.222,0.111,0.222,70,7,104,26,0,571,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
14,2,1,1,1,10,7,10,7,62,230,18,3,15,5,1,77,9,1,2,2,1,1,0,0,0,0,0,0,1,1,2,1,3,0.111,0.222,0.222,0.111,0.111,0,0,0,0,0,0,0.111,0.111,0.222,0.111,0.222,18,3,15,5,1,77,9,1,2,2,1,1,0,0,0,0,0,0,1,1,2,1,3,0.111,0.222,0.222,0.111,0.111,0,0,0,0,0,0,0.111,0.111,0.222,0.111,0.222,OutTrace
11,7,5,6,1,8,7,8,16,62,230,1,0,11,0,1,50,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
14,7,4,6,0,8,14,8,7,62,230,1,0,11,0,1,50,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.667,0.333,0.333,0.333,0,0.333,0,0,0,0,0,0,0,0,0,0,28,17,39,10,0,201,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
11,9,7,8,1,8,8,8,16,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
11,9,7,8,1,8,8,8,16,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
11,3,2,2,1,8,8,8,16,62,230,1,0,11,0,1,50,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
11,3,2,2,1,8,8,8,16,62,230,1,0,11,0,1,50,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
11,4,3,3,1,8,6,8,16,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
11,4,2,3,1,8,6,8,16,62,230,1,0,11,0,1,50,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
11,12,7,11,0,8,7,8,16,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
11,10,6,9,0,8,7,8,16,62,230,1,0,11,0,1,50,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
14,5,2,4,0,8,14,4,6,62,230,1,0,11,0,1,50,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.667,0.333,0.333,0.333,0,0.333,0,0,0,0,0,0,0,0,0,0,45,5,63,12,0,218,7,0,2,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0.286,0,0,0,0,0,0,0,0,0,0,1,0.143,0,0.143,InTrace
14,7,4,6,0,8,14,8,7,62,230,1,0,11,0,1,50,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.667,0.333,0.333,0.333,0,0.333,0,0,0,0,0,0,0,0,0,0,28,17,39,10,0,201,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
11,7,4,6,0,8,14,8,7,62,230,1,0,11,0,1,50,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.667,0.333,0.333,0.333,0,0.333,0,0,0,0,0,0,0,0,0,0,28,17,39,10,0,201,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OutTrace
11,4,3,3,1,8,6,8,16,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,InTrace
11,4,3,3,1,8,6,8,16,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,InTrace
11,9,7,8,1,8,8,8,16,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
16,2,1,1,1,11,6,11,6,62,230,11,1,4,8,0,36,8,0,2,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.375,0.125,0,0.125,11,1,4,8,0,36,8,0,2,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.375,0.125,0,0.125,OutTrace
11,3,2,2,1,8,7,6,9,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,7,18,1,38,12,1,2,0,0,0,0,0,0,1,1,0,1,5,1,0,0,0.083,0.167,0,0,0,0,0,0,0.083,0.083,0,0.083,0.417,0.083,0,0.083,OutTrace
11,5,3,4,0,8,7,5,5,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,10,1,52,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
11,12,8,11,0,8,6,8,16,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,InTrace
14,12,7,11,0,10,9,8,16,62,230,29,13,39,13,0,83,3,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0.333,0,0.333,0.333,0,0,0,0,0,0,0.333,0.333,0,0.333,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
14,12,7,11,0,10,9,8,16,62,230,29,13,39,13,0,83,3,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0.333,0,0.333,0.333,0,0,0,0,0,0,0.333,0.333,0,0.333,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
14,10,7,9,0,10,9,5,5,62,230,29,13,39,13,0,83,3,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0.333,0,0.333,0.333,0,0,0,0,0,0,0.333,0.333,0,0.333,0,7,0,15,10,1,52,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
11,6,2,5,0,8,7,10,3,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,39,13,0,83,4,2,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0.25,OutTrace
14,10,7,9,0,10,10,8,16,62,230,29,13,39,13,0,83,6,1,1,1,1,1,0,0,0,0,0,0,0,2,2,1,1,0.167,0.167,0.167,0.167,0.167,0,0,0,0,0,0,0,0.333,0.333,0.167,0.333,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
14,10,7,9,0,10,10,8,16,62,230,29,13,39,13,0,83,6,1,1,1,1,1,0,0,0,0,0,0,0,2,2,1,1,0.167,0.167,0.167,0.167,0.167,0,0,0,0,0,0,0,0.333,0.333,0.167,0.333,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
14,12,7,11,0,10,10,8,16,62,230,29,13,39,13,0,83,6,1,1,1,1,1,0,0,0,0,0,0,0,2,2,1,1,0.167,0.167,0.167,0.167,0.167,0,0,0,0,0,0,0,0.333,0.333,0.167,0.333,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
14,9,7,8,0,10,3,8,16,62,230,29,13,39,13,0,83,6,2,1,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0.333,0.167,0.167,0,0,0,0,0,0,0,0,0.167,0.333,0.167,0,0.167,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
14,15,10,14,0,10,20,5,5,62,230,29,13,39,13,0,83,6,1,1,1,1,1,0,0,0,0,0,0,0,2,2,1,1,0.167,0.167,0.167,0.167,0.167,0,0,0,0,0,0,0,0.333,0.333,0.167,0.333,7,0,15,10,1,52,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
14,5,3,4,1,10,20,8,16,62,230,29,13,39,13,0,83,6,1,1,1,1,1,0,0,0,0,0,0,0,2,2,1,1,0.167,0.167,0.167,0.167,0.167,0,0,0,0,0,0,0,0.333,0.333,0.167,0.333,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
16,12,8,11,0,4,4,8,16,62,230,45,5,63,12,0,218,10,1,1,3,0,0,0,0,0,0,0,0,0,9,4,1,1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,0,0.9,0.4,0.1,0.4,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
16,12,8,11,0,4,4,8,16,62,230,45,5,63,12,0,218,10,1,1,3,0,0,0,0,0,0,0,0,0,9,4,1,1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,0,0.9,0.4,0.1,0.4,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
14,10,7,9,0,10,3,8,16,62,230,29,13,39,13,0,83,4,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
11,12,8,11,0,8,6,8,16,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,InTrace
14,10,7,9,0,10,3,8,16,62,230,29,13,39,13,0,83,4,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,0,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
14,9,7,8,0,10,3,8,16,62,230,29,13,39,13,0,83,6,2,1,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0.333,0.167,0.167,0,0,0,0,0,0,0,0,0.167,0.333,0.167,0,0.167,25,8,13,22,1,72,64,4,10,13,1,0,1,0,0,0,0,0,14,31,2,4,18,0.063,0.156,0.203,0.016,0,0.016,0,0,0,0,0,0.219,0.484,0.031,0.063,0.031,OutTrace
14,14,10,13,0,10,13,5,5,62,230,29,13,39,13,0,83,8,2,1,2,0,0,0,0,0,0,0,0,2,3,0,1,1,0.25,0.125,0.25,0,0,0,0,0,0,0,0,0.25,0.375,0,0.125,0,7,0,15,10,1,52,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
11,5,2,4,0,8,7,10,6,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,39,13,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,InTrace
14,5,1,3,0,10,6,10,6,62,230,29,13,39,13,0,83,9,1,1,1,0,0,0,0,0,0,0,0,2,3,0,1,6,0.111,0.111,0.111,0,0,0,0,0,0,0,0,0.222,0.333,0,0.111,0,29,13,39,13,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,OutTrace
14,4,1,3,0,10,6,10,6,62,230,29,13,39,13,0,83,9,1,1,1,0,0,0,0,0,0,0,0,2,3,0,1,6,0.111,0.111,0.111,0,0,0,0,0,0,0,0,0.222,0.333,0,0.111,0,29,13,39,13,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,OutTrace
14,4,1,3,0,10,6,10,6,62,230,29,13,39,13,0,83,9,1,1,1,0,0,0,0,0,0,0,0,2,3,0,1,6,0.111,0.111,0.111,0,0,0,0,0,0,0,0,0.222,0.333,0,0.111,0,29,13,39,13,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,InTrace
14,4,1,3,0,10,6,10,6,62,230,29,13,39,13,0,83,9,1,1,1,0,0,0,0,0,0,0,0,2,3,0,1,6,0.111,0.111,0.111,0,0,0,0,0,0,0,0,0.222,0.333,0,0.111,0,29,13,39,13,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,InTrace
14,4,2,3,1,10,6,4,10,62,230,29,13,39,13,0,83,9,1,1,1,0,0,0,0,0,0,0,0,2,3,0,1,6,0.111,0.111,0.111,0,0,0,0,0,0,0,0,0.222,0.333,0,0.111,0,45,5,63,12,0,218,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,1,0.333,0,0.333,OutTrace
11,11,7,10,0,8,6,5,5,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,7,0,15,10,1,52,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
16,6,2,5,0,6,16,6,9,62,230,26,6,7,18,1,38,17,1,5,2,1,0,1,0,0,0,0,0,2,12,1,0,1,0.059,0.294,0.118,0.059,0,0.059,0,0,0,0,0,0.118,0.706,0.059,0,0.059,26,6,7,18,1,38,12,1,2,0,0,0,0,0,0,1,1,0,1,5,1,0,0,0.083,0.167,0,0,0,0,0,0,0.083,0.083,0,0.083,0.417,0.083,0,0.083,OutTrace
11,6,4,5,0,8,7,10,6,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,39,13,0,83,8,0,3,0,1,1,0,0,0,0,0,0,0,2,1,1,2,0,0.375,0,0.125,0.125,0,0,0,0,0,0,0,0.25,0.125,0.125,0.125,OutTrace
14,2,1,1,1,10,6,10,6,62,230,29,13,39,13,0,83,8,0,3,0,1,1,0,0,0,0,0,0,0,2,1,1,2,0,0.375,0,0.125,0.125,0,0,0,0,0,0,0,0.25,0.125,0.125,0.125,29,13,39,13,0,83,8,0,3,0,1,1,0,0,0,0,0,0,0,2,1,1,2,0,0.375,0,0.125,0.125,0,0,0,0,0,0,0,0.25,0.125,0.125,0.125,OutTrace
14,10,5,9,0,10,4,7,8,62,230,29,13,39,13,0,83,16,2,4,1,1,1,0,0,0,0,0,0,0,8,0,2,7,0.125,0.25,0.063,0.063,0.063,0,0,0,0,0,0,0,0.5,0,0.125,0,70,7,104,26,0,571,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
14,10,5,9,0,10,4,7,8,62,230,29,13,39,13,0,83,16,2,4,1,1,1,0,0,0,0,0,0,0,8,0,2,7,0.125,0.25,0.063,0.063,0.063,0,0,0,0,0,0,0,0.5,0,0.125,0,70,7,104,26,0,571,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
14,10,5,9,0,10,4,7,8,62,230,29,13,39,13,0,83,16,2,4,1,1,1,0,0,0,0,0,0,0,8,0,2,7,0.125,0.25,0.063,0.063,0.063,0,0,0,0,0,0,0,0.5,0,0.125,0,70,7,104,26,0,571,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,6,2,5,0,6,16,6,9,62,230,26,6,7,18,1,38,17,1,5,2,1,0,1,0,0,0,0,0,2,12,1,0,1,0.059,0.294,0.118,0.059,0,0.059,0,0,0,0,0,0.118,0.706,0.059,0,0.059,26,6,7,18,1,38,12,1,2,0,0,0,0,0,0,1,1,0,1,5,1,0,0,0.083,0.167,0,0,0,0,0,0,0.083,0.083,0,0.083,0.417,0.083,0,0.083,OutTrace
11,7,3,5,0,8,8,10,4,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,29,13,39,13,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,OutTrace
11,10,5,9,0,8,7,6,9,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,7,18,1,38,12,1,2,0,0,0,0,0,0,1,1,0,1,5,1,0,0,0.083,0.167,0,0,0,0,0,0,0.083,0.083,0,0.083,0.417,0.083,0,0.083,OutTrace
11,10,5,9,0,8,7,6,9,62,230,1,0,11,0,1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,7,18,1,38,12,1,2,0,0,0,0,0,0,1,1,0,1,5,1,0,0,0.083,0.167,0,0,0,0,0,0,0.083,0.083,0,0.083,0.417,0.083,0,0.083,OutTrace
16,6,3,5,0,4,4,7,4,62,230,45,5,63,12,0,218,7,2,0,1,0,0,0,0,0,1,1,0,0,3,0,1,0,0.286,0,0.143,0,0,0,0,0,0.143,0.143,0,0,0.429,0,0.143,0,70,7,104,26,0,571,3,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,2.333,0.333,0,0.333,OutTrace
