@relation total3500

@attribute ST01 numeric
@attribute ST02 numeric
@attribute ST03 numeric
@attribute ST04 numeric
@attribute ST05 numeric
@attribute ST06 numeric
@attribute ST07 numeric
@attribute ST08 numeric
@attribute ST09 numeric
@attribute ST10 numeric
@attribute ST11 numeric
@attribute CT01 numeric
@attribute CT02 numeric
@attribute CT03 numeric
@attribute CT04 numeric
@attribute CT05 numeric
@attribute CT06 numeric
@attribute CT07 numeric
@attribute CT08 numeric
@attribute CT09 numeric
@attribute CT10 numeric
@attribute CT11 numeric
@attribute CT12 numeric
@attribute CT13 numeric
@attribute CT14 numeric
@attribute CT15 numeric
@attribute CT16 numeric
@attribute CT17 numeric
@attribute CT18 numeric
@attribute CT19 numeric
@attribute CT20 numeric
@attribute CT21 numeric
@attribute CT22 numeric
@attribute CT23 numeric
@attribute AT01 numeric
@attribute AT02 numeric
@attribute AT03 numeric
@attribute AT04 numeric
@attribute AT05 numeric
@attribute AT06 numeric
@attribute AT07 numeric
@attribute AT08 numeric
@attribute AT09 numeric
@attribute AT10 numeric
@attribute AT11 numeric
@attribute AT12 numeric
@attribute AT13 numeric
@attribute AT14 numeric
@attribute AT15 numeric
@attribute AT16 numeric
@attribute CB01 numeric
@attribute CB02 numeric
@attribute CB03 numeric
@attribute CB04 numeric
@attribute CB05 numeric
@attribute CB06 numeric
@attribute CB07 numeric
@attribute CB08 numeric
@attribute CB09 numeric
@attribute CB10 numeric
@attribute CB11 numeric
@attribute CB12 numeric
@attribute CB13 numeric
@attribute CB14 numeric
@attribute CB15 numeric
@attribute CB16 numeric
@attribute CB17 numeric
@attribute CB18 numeric
@attribute CB19 numeric
@attribute CB20 numeric
@attribute CB21 numeric
@attribute CB22 numeric
@attribute CB23 numeric
@attribute AB01 numeric
@attribute AB02 numeric
@attribute AB03 numeric
@attribute AB04 numeric
@attribute AB05 numeric
@attribute AB06 numeric
@attribute AB07 numeric
@attribute AB08 numeric
@attribute AB09 numeric
@attribute AB10 numeric
@attribute AB11 numeric
@attribute AB12 numeric
@attribute AB13 numeric
@attribute AB14 numeric
@attribute AB15 numeric
@attribute AB16 numeric
@attribute flag {InTrace,OutTrace}

@data
16,2,1,1,1,12,13,12,13,319,468,27,3,26,12,0,252,15,1,2,3,1,0,1,0,0,0,0,0,0,8,0,0,3,0.067,0.133,0.2,0.067,0,0.067,0,0,0,0,0,0,0.533,0,0,0,27,3,26,12,0,252,15,1,2,3,1,0,1,0,0,0,0,0,0,8,0,0,3,0.067,0.133,0.2,0.067,0,0.067,0,0,0,0,0,0,0.533,0,0,0,OutTrace
13,4,1,1,1,14,8,14,8,319,468,18,14,64,21,0,272,4,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,18,14,64,21,0,272,4,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,OutTrace
16,2,1,1,1,22,3,22,3,319,468,53,14,85,27,0,202,12,2,1,2,0,0,0,0,0,0,0,0,1,6,3,0,1,0.167,0.083,0.167,0,0,0,0,0,0,0,0,0.083,0.5,0.25,0,0.25,53,14,85,27,0,202,12,2,1,2,0,0,0,0,0,0,0,0,1,6,3,0,1,0.167,0.083,0.167,0,0,0,0,0,0,0,0,0.083,0.5,0.25,0,0.25,OutTrace
16,3,1,1,1,16,8,16,8,319,468,28,9,40,11,0,151,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,28,9,40,11,0,151,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
16,5,3,4,0,22,22,22,22,319,468,0,3,18,3,0,77,9,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0,2,0.222,0,0.222,0,0,0,0,0,0,0,0,0.222,0.111,0,0,0,0,3,18,3,0,77,9,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0,2,0.222,0,0.222,0,0,0,0,0,0,0,0,0.222,0.111,0,0,0,OutTrace
16,5,3,4,0,22,22,22,22,319,468,0,3,18,3,0,77,9,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0,2,0.222,0,0.222,0,0,0,0,0,0,0,0,0.222,0.111,0,0,0,0,3,18,3,0,77,9,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0,2,0.222,0,0.222,0,0,0,0,0,0,0,0,0.222,0.111,0,0,0,OutTrace
16,5,2,2,0,19,23,16,8,319,468,32,18,31,9,0,176,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,28,9,40,11,0,151,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,2,1,1,1,22,3,22,3,319,468,0,3,18,3,0,77,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0.667,0.333,0,0.333,0,3,18,3,0,77,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0.667,0.333,0,0.333,OutTrace
16,2,1,1,1,13,8,13,8,319,468,17,2,57,11,0,635,4,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,17,2,57,11,0,635,4,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,OutTrace
16,4,2,3,1,13,12,14,12,319,468,17,2,57,11,0,635,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,7,0,337,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
11,11,3,4,0,17,8,20,3,319,468,15,4,6,1,0,31,52,6,12,6,1,1,0,0,0,0,0,0,5,4,3,1,30,0.115,0.231,0.115,0.019,0.019,0,0,0,0,0,0,0.096,0.077,0.058,0.019,0.058,113,44,140,16,0,594,59,2,4,11,0,0,0,0,0,0,0,0,0,24,5,1,8,0.034,0.068,0.186,0,0,0,0,0,0,0,0,0,0.407,0.085,0.017,0.085,OutTrace
16,2,1,1,1,19,14,19,14,319,468,5,1,11,8,0,48,5,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0,0.2,5,1,11,8,0,48,5,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0,0.2,OutTrace
16,2,1,1,1,13,13,13,13,319,468,15,6,26,11,0,169,11,1,2,2,0,0,0,0,0,0,0,0,0,3,2,0,1,0.091,0.182,0.182,0,0,0,0,0,0,0,0,0,0.273,0.182,0,0.182,15,6,26,11,0,169,11,1,2,2,0,0,0,0,0,0,0,0,0,3,2,0,1,0.091,0.182,0.182,0,0,0,0,0,0,0,0,0,0.273,0.182,0,0.182,OutTrace
10,3,2,2,1,13,9,15,11,319,468,17,2,57,11,0,635,7,2,0,2,0,0,0,0,0,0,0,0,0,6,3,0,2,0.286,0,0.286,0,0,0,0,0,0,0,0,0,0.857,0.429,0,0.429,75,7,80,22,0,1077,4,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,OutTrace
11,4,2,3,0,17,17,18,18,319,468,70,31,78,17,0,535,12,2,0,2,0,0,0,0,0,0,0,0,4,5,0,0,3,0.167,0,0.167,0,0,0,0,0,0,0,0,0.333,0.417,0,0,0,2,1,4,5,0,105,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OutTrace
16,2,1,1,1,15,17,15,17,319,468,75,7,80,22,0,1077,16,4,1,2,0,0,0,0,0,0,0,0,0,6,3,0,2,0.25,0.063,0.125,0,0,0,0,0,0,0,0,0,0.375,0.188,0,0.188,75,7,80,22,0,1077,16,4,1,2,0,0,0,0,0,0,0,0,0,6,3,0,2,0.25,0.063,0.125,0,0,0,0,0,0,0,0,0,0.375,0.188,0,0.188,OutTrace
12,3,1,1,0,21,6,21,6,319,468,0,4,10,2,1,96,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0.2,0,0,4,10,2,1,96,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0.2,0,OutTrace
16,3,1,2,0,9,24,9,24,319,468,31,4,32,17,0,396,12,3,3,2,0,0,0,0,0,0,0,0,0,3,1,0,4,0.25,0.25,0.167,0,0,0,0,0,0,0,0,0,0.25,0.083,0,0.083,31,4,32,17,0,396,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
16,4,1,3,0,20,6,20,20,319,468,8,5,19,19,0,264,4,1,1,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.75,0.25,0,0.25,8,5,19,19,0,264,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,4,2,3,0,9,9,12,9,319,468,0,4,6,3,1,92,7,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0.429,0,0.286,0,0,0,0,0,0,0,0,0,0,0.143,0,0.143,6,0,16,12,0,269,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
10,3,1,1,1,15,15,15,15,319,468,2,4,7,2,0,76,9,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0.111,0.111,0.222,0,0,0,0,0,0,0,0,0,0,0.222,0,0.222,2,4,7,2,0,76,9,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0.111,0.111,0.222,0,0,0,0,0,0,0,0,0,0,0.222,0,0.222,OutTrace
10,3,2,2,1,29,29,15,6,319,468,2,1,12,5,0,69,20,1,1,5,1,1,0,0,0,0,0,0,2,2,1,1,7,0.05,0.05,0.25,0.05,0.05,0,0,0,0,0,0,0.1,0.1,0.05,0.05,0.05,75,7,80,22,0,1077,13,1,1,2,0,0,0,0,0,1,1,0,0,3,3,0,2,0.077,0.077,0.154,0,0,0,0,0,0.077,0.077,0,0,0.231,0.231,0,0.231,OutTrace
16,2,1,1,1,15,3,15,3,319,468,4,1,10,8,0,145,5,3,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0.6,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,4,1,10,8,0,145,5,3,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0.6,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,OutTrace
16,5,3,4,0,13,6,14,6,319,468,19,8,68,47,0,930,11,2,1,2,1,0,0,1,0,0,0,0,0,3,1,0,2,0.182,0.091,0.182,0.091,0,0,0.091,0,0,0,0,0,0.273,0.091,0,0.091,0,1,32,7,0,337,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,2,1,1,1,7,3,7,3,319,468,1,1,7,9,0,64,8,1,0,2,0,0,0,0,0,0,0,0,0,3,1,1,7,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0.375,0.125,0.125,0.125,1,1,7,9,0,64,8,1,0,2,0,0,0,0,0,0,0,0,0,3,1,1,7,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0.375,0.125,0.125,0.125,OutTrace
16,6,3,5,0,19,19,14,6,319,468,2,3,10,3,1,99,6,1,0,1,0,0,0,0,0,0,0,0,2,3,0,0,1,0.167,0,0.167,0,0,0,0,0,0,0,0,0.333,0.5,0,0,0,0,1,32,7,0,337,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,2,1,1,1,15,17,15,17,319,468,75,7,80,22,0,1077,10,1,3,1,1,0,1,0,0,0,0,0,0,6,1,0,2,0.1,0.3,0.1,0.1,0,0.1,0,0,0,0,0,0,0.6,0.1,0,0.1,75,7,80,22,0,1077,10,1,3,1,1,0,1,0,0,0,0,0,0,6,1,0,2,0.1,0.3,0.1,0.1,0,0.1,0,0,0,0,0,0,0.6,0.1,0,0.1,OutTrace
16,5,2,2,0,20,20,9,8,319,468,1,1,4,2,0,44,9,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0.111,0.111,0.222,0,0,0,0,0,0,0,0,0,0,0.222,0,0.222,2,2,25,13,0,129,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,OutTrace
11,3,2,2,1,13,16,14,4,319,468,17,2,57,11,0,635,11,2,0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0.182,0,0.091,0,0,0,0,0,0,0,0,0,0.364,0.182,0,0.182,0,1,32,7,0,337,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
16,6,2,5,1,18,7,18,3,319,468,51,16,82,12,0,343,6,2,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0.333,0,0,0,0,0,0,0,0,0,0,0.667,0,0,0.333,0,51,16,82,12,0,343,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,OutTrace
14,2,1,1,1,15,12,15,12,319,468,75,7,80,22,0,1077,11,1,3,0,1,0,0,1,0,0,0,0,3,0,0,2,2,0.091,0.273,0,0.091,0,0,0.091,0,0,0,0,0.273,0,0,0.182,0,75,7,80,22,0,1077,11,1,3,0,1,0,0,1,0,0,0,0,3,0,0,2,2,0.091,0.273,0,0.091,0,0,0.091,0,0,0,0,0.273,0,0,0.182,0,OutTrace
14,2,1,1,1,12,13,12,13,319,468,24,3,20,7,0,339,6,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,2,0.167,0.167,0.167,0.167,0.167,0,0,0,0,0,0,0,0.167,0.333,0.167,0.333,24,3,20,7,0,339,6,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,2,0.167,0.167,0.167,0.167,0.167,0,0,0,0,0,0,0,0.167,0.333,0.167,0.333,OutTrace
16,3,2,2,1,18,18,12,18,319,468,0,4,3,4,1,65,13,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,17,0.231,0,0.231,0,0,0,0,0,0,0,0,0,0,0.154,0,0.154,0,0,6,4,1,113,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
21,2,1,1,0,20,8,20,8,319,468,113,44,140,16,0,594,15,0,2,2,0,0,0,0,0,0,0,0,2,6,1,1,4,0,0.133,0.133,0,0,0,0,0,0,0,0,0.133,0.4,0.067,0.067,0.067,113,44,140,16,0,594,15,0,2,2,0,0,0,0,0,0,0,0,2,6,1,1,4,0,0.133,0.133,0,0,0,0,0,0,0,0,0.133,0.4,0.067,0.067,0.067,OutTrace
14,3,2,2,1,14,7,27,7,319,468,46,11,30,12,0,233,22,1,7,1,3,1,0,2,0,0,0,0,3,9,1,3,3,0.045,0.318,0.045,0.136,0.045,0,0.091,0,0,0,0,0.136,0.409,0.045,0.136,0.045,0,2,16,3,0,74,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
10,3,1,1,1,16,16,16,16,319,468,1,2,5,3,0,61,9,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0.111,0.111,0.222,0,0,0,0,0,0,0,0,0,0,0.222,0,0.222,1,2,5,3,0,61,9,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0.111,0.111,0.222,0,0,0,0,0,0,0,0,0,0,0.222,0,0.222,OutTrace
12,2,1,1,1,17,6,17,6,319,468,0,4,4,2,1,70,9,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.222,0,0,0,0,0,0,0,0,0.222,0,0,0,0,0,4,4,2,1,70,9,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.222,0,0,0,0,0,0,0,0,0.222,0,0,0,0,OutTrace
16,4,1,3,1,21,16,21,19,319,468,7,5,11,5,0,130,9,0,1,1,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0.111,0.111,0,0,0,0,0,0,0,0,0.222,0,0.222,0.111,0.222,7,5,11,5,0,130,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,OutTrace
16,4,2,2,1,20,5,26,5,319,468,3,1,6,3,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,4,2,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
16,5,3,4,0,13,8,14,8,319,468,19,8,68,47,0,930,25,5,2,6,1,0,0,1,0,0,0,0,0,12,1,0,7,0.2,0.08,0.24,0.04,0,0,0.04,0,0,0,0,0,0.48,0.04,0,0.04,0,1,32,7,0,337,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,2,1,1,1,13,6,13,6,319,468,21,8,33,20,0,258,9,1,2,1,2,0,2,0,0,0,0,0,0,8,0,0,1,0.111,0.222,0.111,0.222,0,0.222,0,0,0,0,0,0,0.889,0,0,0,21,8,33,20,0,258,9,1,2,1,2,0,2,0,0,0,0,0,0,8,0,0,1,0.111,0.222,0.111,0.222,0,0.222,0,0,0,0,0,0,0.889,0,0,0,OutTrace
14,7,2,5,0,19,14,9,24,319,468,21,8,7,3,1,167,68,4,14,7,5,3,0,2,0,0,0,0,10,8,3,8,82,0.059,0.206,0.103,0.074,0.044,0,0.029,0,0,0,0,0.147,0.118,0.044,0.118,0.044,31,4,32,17,0,396,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
16,2,1,1,1,13,8,13,8,319,468,3,1,9,4,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,1,9,4,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
16,2,1,1,1,13,16,13,16,319,468,19,8,68,47,0,930,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,19,8,68,47,0,930,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,OutTrace
16,4,2,3,0,15,6,28,6,319,468,38,10,41,9,0,243,25,1,3,2,1,0,0,1,0,0,0,0,4,2,2,1,6,0.04,0.12,0.08,0.04,0,0,0.04,0,0,0,0,0.16,0.08,0.08,0.04,0.08,0,3,8,5,1,54,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,OutTrace
16,4,2,3,1,20,20,15,20,319,468,8,5,19,19,0,264,8,2,1,1,1,0,1,0,0,0,0,0,1,2,0,0,1,0.25,0.125,0.125,0.125,0,0.125,0,0,0,0,0,0.125,0.25,0,0,0,75,7,80,22,0,1077,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,3,1,2,1,13,20,13,7,319,468,15,6,26,11,0,169,14,2,1,1,0,0,0,0,0,1,2,0,4,6,1,0,0,0.143,0.071,0.071,0,0,0,0,0,0.071,0.143,0,0.286,0.429,0.071,0,0.071,15,6,26,11,0,169,3,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.667,0.667,0,0,0,0,0,0,0,0,0,0,1,0.333,0,0.333,OutTrace
14,3,2,2,1,19,4,15,12,319,468,12,4,3,8,0,66,42,0,10,5,2,2,0,0,0,0,0,0,9,4,2,9,21,0,0.238,0.119,0.048,0.048,0,0,0,0,0,0,0.214,0.095,0.048,0.214,0.048,75,7,80,22,0,1077,6,1,2,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0.167,0.333,0,0.167,0,0,0.167,0,0,0,0,0,0.5,0.167,0,0.167,OutTrace
13,3,1,2,1,14,3,14,6,319,468,18,14,64,21,0,272,19,3,3,3,0,0,0,0,0,0,0,0,0,11,2,1,7,0.158,0.158,0.158,0,0,0,0,0,0,0,0,0,0.579,0.105,0.053,0.105,18,14,64,21,0,272,17,2,3,2,1,0,1,0,0,0,0,0,1,10,0,2,7,0.118,0.176,0.118,0.059,0,0.059,0,0,0,0,0,0.059,0.588,0,0.118,0,OutTrace
14,2,1,1,1,17,3,17,3,319,468,8,9,21,11,0,154,9,1,2,1,0,0,0,0,0,0,0,0,0,4,1,0,5,0.111,0.222,0.111,0,0,0,0,0,0,0,0,0,0.444,0.111,0,0.111,8,9,21,11,0,154,9,1,2,1,0,0,0,0,0,0,0,0,0,4,1,0,5,0.111,0.222,0.111,0,0,0,0,0,0,0,0,0,0.444,0.111,0,0.111,OutTrace
14,3,1,1,0,17,4,17,4,319,468,8,9,21,11,0,154,7,0,0,1,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0.143,0,0,0,0,0,0,0,0,0.429,0.286,0.143,0.143,0.143,8,9,21,11,0,154,7,0,0,1,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0.143,0,0,0,0,0,0,0,0,0.429,0.286,0.143,0.143,0.143,OutTrace
10,4,2,3,1,13,4,15,12,319,468,17,2,57,11,0,635,5,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0.4,75,7,80,22,0,1077,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,7,5,6,0,27,27,27,27,319,468,0,2,16,3,0,74,5,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,2,16,3,0,74,5,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,OutTrace
14,3,2,2,1,19,4,15,12,319,468,12,4,3,8,0,66,42,0,10,5,2,2,0,0,0,0,0,0,9,4,2,9,21,0,0.238,0.119,0.048,0.048,0,0,0,0,0,0,0.214,0.095,0.048,0.214,0.048,75,7,80,22,0,1077,6,1,2,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0.167,0.333,0,0.167,0,0,0.167,0,0,0,0,0,0.5,0.167,0,0.167,OutTrace
16,7,5,6,0,27,27,27,27,319,468,0,2,16,3,0,74,5,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,2,16,3,0,74,5,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,OutTrace
16,2,1,1,1,19,14,19,14,319,468,5,1,11,8,0,48,5,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0,0.2,5,1,11,8,0,48,5,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0,0.2,OutTrace
16,4,3,3,1,12,8,16,18,319,468,6,0,10,4,0,100,9,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,5,0.111,0.111,0.222,0.111,0.111,0,0,0,0,0,0,0,0,0,0.111,0,6,0,23,17,0,335,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,4,3,3,1,12,8,12,14,319,468,6,0,10,4,0,100,9,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,5,0.111,0.111,0.222,0.111,0.111,0,0,0,0,0,0,0,0,0,0.111,0,6,0,16,12,0,269,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
14,6,2,4,0,19,11,9,24,319,468,21,8,7,3,1,167,36,5,4,3,2,1,0,1,0,0,0,0,0,26,0,5,24,0.139,0.111,0.083,0.056,0.028,0,0.028,0,0,0,0,0,0.722,0,0.139,0,31,4,32,17,0,396,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
14,3,2,2,1,19,4,15,12,319,468,12,4,3,8,0,66,42,0,10,5,2,2,0,0,0,0,0,0,9,4,2,9,21,0,0.238,0.119,0.048,0.048,0,0,0,0,0,0,0.214,0.095,0.048,0.214,0.048,75,7,80,22,0,1077,6,1,2,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0.167,0.333,0,0.167,0,0,0.167,0,0,0,0,0,0.5,0.167,0,0.167,OutTrace
21,6,4,5,1,14,4,15,12,319,468,1,4,8,3,0,102,7,0,0,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.286,0,0,0,0,0,0,0,0,0.143,0.143,0.143,0.286,0.143,75,7,80,22,0,1077,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
14,6,2,4,0,19,11,9,24,319,468,21,8,7,3,1,167,36,5,4,3,2,1,0,1,0,0,0,0,0,26,0,5,24,0.139,0.111,0.083,0.056,0.028,0,0.028,0,0,0,0,0,0.722,0,0.139,0,31,4,32,17,0,396,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
11,4,2,3,0,17,8,20,8,319,468,15,4,6,1,0,31,7,4,1,1,0,0,0,0,0,0,0,0,0,2,1,0,7,0.571,0.143,0.143,0,0,0,0,0,0,0,0,0,0.286,0.143,0,0.143,113,44,140,16,0,594,15,0,2,2,0,0,0,0,0,0,0,0,2,6,1,1,4,0,0.133,0.133,0,0,0,0,0,0,0,0,0.133,0.4,0.067,0.067,0.067,OutTrace
