@relation r200

@attribute ST01 numeric
@attribute ST02 numeric
@attribute ST03 numeric
@attribute ST04 numeric
@attribute ST05 numeric
@attribute ST06 numeric
@attribute ST07 numeric
@attribute ST08 numeric
@attribute ST09 numeric
@attribute ST10 numeric
@attribute ST11 numeric
@attribute CT01 numeric
@attribute CT02 numeric
@attribute CT03 numeric
@attribute CT04 numeric
@attribute CT05 numeric
@attribute CT06 numeric
@attribute CT07 numeric
@attribute CT08 numeric
@attribute CT09 numeric
@attribute CT10 numeric
@attribute CT11 numeric
@attribute CT12 numeric
@attribute CT13 numeric
@attribute CT14 numeric
@attribute CT15 numeric
@attribute CT16 numeric
@attribute CT17 numeric
@attribute CT18 numeric
@attribute CT19 numeric
@attribute CT20 numeric
@attribute CT21 numeric
@attribute CT22 numeric
@attribute CT23 numeric
@attribute AT01 numeric
@attribute AT02 numeric
@attribute AT03 numeric
@attribute AT04 numeric
@attribute AT05 numeric
@attribute AT06 numeric
@attribute AT07 numeric
@attribute AT08 numeric
@attribute AT09 numeric
@attribute AT10 numeric
@attribute AT11 numeric
@attribute AT12 numeric
@attribute AT13 numeric
@attribute AT14 numeric
@attribute AT15 numeric
@attribute AT16 numeric
@attribute CB01 numeric
@attribute CB02 numeric
@attribute CB03 numeric
@attribute CB04 numeric
@attribute CB05 numeric
@attribute CB06 numeric
@attribute CB07 numeric
@attribute CB08 numeric
@attribute CB09 numeric
@attribute CB10 numeric
@attribute CB11 numeric
@attribute CB12 numeric
@attribute CB13 numeric
@attribute CB14 numeric
@attribute CB15 numeric
@attribute CB16 numeric
@attribute CB17 numeric
@attribute CB18 numeric
@attribute CB19 numeric
@attribute CB20 numeric
@attribute CB21 numeric
@attribute CB22 numeric
@attribute CB23 numeric
@attribute AB01 numeric
@attribute AB02 numeric
@attribute AB03 numeric
@attribute AB04 numeric
@attribute AB05 numeric
@attribute AB06 numeric
@attribute AB07 numeric
@attribute AB08 numeric
@attribute AB09 numeric
@attribute AB10 numeric
@attribute AB11 numeric
@attribute AB12 numeric
@attribute AB13 numeric
@attribute AB14 numeric
@attribute AB15 numeric
@attribute AB16 numeric
@attribute flag {InTrace,OutTrace}

@data
15,5,1,3,1,15,16,15,9,115,117,30,8,12,12,1,260,25,2,4,2,1,1,0,0,0,0,0,0,2,8,1,1,12,0.08,0.16,0.08,0.04,0.04,0,0,0,0,0,0,0.08,0.32,0.04,0.04,0.04,30,8,12,12,1,260,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,InTrace
14,3,1,2,1,11,18,11,16,115,117,19,0,30,5,1,237,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,19,0,30,5,1,237,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
14,3,1,2,1,9,19,9,18,115,117,107,16,117,32,1,1741,17,1,3,2,1,0,1,0,0,1,1,0,1,4,2,1,1,0.059,0.176,0.118,0.059,0,0.059,0,0,0.059,0.059,0,0.059,0.235,0.118,0.059,0.118,107,16,117,32,1,1741,10,1,1,2,0,0,0,0,0,0,0,0,0,5,2,1,1,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0.5,0.2,0.1,0.2,InTrace
14,6,1,3,0,14,14,14,4,115,117,11,9,14,7,0,229,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,11,9,14,7,0,229,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
20,2,1,1,1,13,12,13,12,115,117,57,7,39,5,1,849,9,1,1,2,0,0,0,0,0,0,0,0,0,2,3,0,3,0.111,0.111,0.222,0,0,0,0,0,0,0,0,0,0.222,0.333,0,0.333,57,7,39,5,1,849,9,1,1,2,0,0,0,0,0,0,0,0,0,2,3,0,3,0.111,0.111,0.222,0,0,0,0,0,0,0,0,0,0.222,0.333,0,0.333,InTrace
14,3,1,2,1,13,11,13,9,115,117,57,7,39,5,1,849,93,3,10,15,5,5,0,0,0,0,0,0,11,9,8,9,70,0.032,0.108,0.161,0.054,0.054,0,0,0,0,0,0,0.118,0.097,0.086,0.097,0.086,57,7,39,5,1,849,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,InTrace
14,3,1,1,1,18,6,18,6,115,117,5,3,3,5,0,105,7,1,2,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0.143,0.286,0.143,0.143,0,0.143,0,0,0,0,0,0,0.286,0.286,0,0.286,5,3,3,5,0,105,7,1,2,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0.143,0.286,0.143,0.143,0,0.143,0,0,0,0,0,0,0.286,0.286,0,0.286,InTrace
14,9,3,3,1,21,5,9,4,115,117,23,7,15,12,0,198,24,3,4,3,1,0,0,1,0,0,0,0,3,3,1,0,19,0.125,0.167,0.125,0.042,0,0,0.042,0,0,0,0,0.125,0.125,0.042,0,0.042,16,1,12,10,1,246,7,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.286,0.286,0,0,0,0,0,0,0,0,0,0,0.429,0,0,0,InTrace
14,2,1,1,1,11,16,11,16,115,117,19,0,30,5,1,237,8,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,24,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,30,5,1,237,8,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,24,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,InTrace
16,3,1,1,1,18,8,18,8,115,117,1,3,3,4,0,55,2,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0.5,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0.5,1,3,3,4,0,55,2,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0.5,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0.5,InTrace
14,8,4,5,0,14,6,15,4,115,117,5,3,3,4,0,100,7,1,2,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0.143,0.286,0.143,0.143,0,0.143,0,0,0,0,0,0,0.286,0.286,0,0.286,3,5,15,7,0,491,10,2,0,1,0,0,0,0,0,1,1,0,0,4,0,0,1,0.2,0,0.1,0,0,0,0,0,0.1,0.1,0,0,0.4,0,0,0,InTrace
14,2,1,1,1,27,6,27,6,115,117,7,2,11,8,0,113,4,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0.25,7,2,11,8,0,113,4,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0.25,InTrace
14,3,1,1,1,14,6,14,6,115,117,2,2,2,4,0,77,11,1,1,2,1,0,1,0,0,0,0,0,0,3,3,0,0,0.091,0.091,0.182,0.091,0,0.091,0,0,0,0,0,0,0.273,0.273,0,0.273,2,2,2,4,0,77,11,1,1,2,1,0,1,0,0,0,0,0,0,3,3,0,0,0.091,0.091,0.182,0.091,0,0.091,0,0,0,0,0,0,0.273,0.273,0,0.273,InTrace
21,2,1,1,1,27,6,27,6,115,117,7,2,11,8,0,113,4,1,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.5,0.25,0,0.25,7,2,11,8,0,113,4,1,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.5,0.25,0,0.25,InTrace
16,7,1,5,0,15,20,15,15,115,117,50,22,14,17,0,369,53,3,7,12,0,0,0,0,0,0,0,0,0,23,6,8,23,0.057,0.132,0.226,0,0,0,0,0,0,0,0,0,0.434,0.113,0.151,0.113,50,22,14,17,0,369,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
14,2,1,1,1,18,6,18,6,115,117,5,3,3,5,0,105,6,2,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0.333,0.167,0.167,0.167,0,0.167,0,0,0,0,0,0,0.167,0.333,0,0.333,5,3,3,5,0,105,6,2,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0.333,0.167,0.167,0.167,0,0.167,0,0,0,0,0,0,0.167,0.333,0,0.333,InTrace
21,5,2,4,0,13,5,15,16,115,117,4,2,5,0,1,82,8,2,2,1,0,0,0,0,0,0,0,0,1,3,1,0,1,0.25,0.25,0.125,0,0,0,0,0,0,0,0,0.125,0.375,0.125,0,0.125,30,8,12,12,1,260,25,2,4,2,1,1,0,0,0,0,0,0,2,8,1,1,12,0.08,0.16,0.08,0.04,0.04,0,0,0,0,0,0,0.08,0.32,0.04,0.04,0.04,InTrace
14,2,1,1,1,11,16,11,16,115,117,19,0,30,5,1,237,8,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,24,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,30,5,1,237,8,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,24,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,InTrace
20,2,1,1,1,13,6,13,6,115,117,57,7,39,5,1,849,20,2,3,5,0,0,0,0,0,0,0,0,0,8,6,0,8,0.1,0.15,0.25,0,0,0,0,0,0,0,0,0,0.4,0.3,0,0.3,57,7,39,5,1,849,20,2,3,5,0,0,0,0,0,0,0,0,0,8,6,0,8,0.1,0.15,0.25,0,0,0,0,0,0,0,0,0,0.4,0.3,0,0.3,InTrace
20,2,1,1,1,13,9,13,9,115,117,57,7,39,5,1,849,14,1,2,3,0,0,0,0,0,0,0,0,0,5,4,0,5,0.071,0.143,0.214,0,0,0,0,0,0,0,0,0,0.357,0.286,0,0.286,57,7,39,5,1,849,14,1,2,3,0,0,0,0,0,0,0,0,0,5,4,0,5,0.071,0.143,0.214,0,0,0,0,0,0,0,0,0,0.357,0.286,0,0.286,InTrace
14,4,1,3,1,9,20,9,17,115,117,107,16,117,32,1,1741,14,1,3,1,1,0,1,0,0,1,1,0,1,2,0,0,1,0.071,0.214,0.071,0.071,0,0.071,0,0,0.071,0.071,0,0.071,0.143,0,0,0,107,16,117,32,1,1741,5,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.6,0,0,0,InTrace
20,2,1,1,1,13,11,13,11,115,117,57,7,39,5,1,849,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,57,7,39,5,1,849,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
20,2,1,1,1,13,16,13,16,115,117,57,7,39,5,1,849,4,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,3,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,57,7,39,5,1,849,4,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,3,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,InTrace
16,2,1,1,1,13,16,13,16,115,117,57,7,39,5,1,849,4,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,3,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,57,7,39,5,1,849,4,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,3,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,InTrace
16,12,1,10,0,9,19,9,18,115,117,107,16,117,32,1,1741,17,1,3,2,1,0,1,0,0,1,1,0,1,4,2,1,1,0.059,0.176,0.118,0.059,0,0.059,0,0,0.059,0.059,0,0.059,0.235,0.118,0.059,0.118,107,16,117,32,1,1741,10,1,1,2,0,0,0,0,0,0,0,0,0,5,2,1,1,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0.5,0.2,0.1,0.2,InTrace
14,4,1,3,0,9,13,9,13,115,117,107,16,117,32,1,1741,21,4,4,4,1,0,1,0,0,0,0,0,1,14,0,1,10,0.19,0.19,0.19,0.048,0,0.048,0,0,0,0,0,0.048,0.667,0,0.048,0,107,16,117,32,1,1741,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
20,2,1,1,1,13,7,13,7,115,117,57,7,39,5,1,849,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,57,7,39,5,1,849,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
16,5,1,4,0,9,15,9,13,115,117,107,16,117,32,1,1741,31,5,3,8,1,0,1,0,0,0,0,0,0,15,0,3,14,0.161,0.097,0.258,0.032,0,0.032,0,0,0,0,0,0,0.484,0,0.097,0,107,16,117,32,1,1741,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
15,9,1,2,0,15,14,15,5,115,117,4,7,6,11,0,99,45,3,4,8,0,0,0,0,0,0,0,0,8,19,0,0,11,0.067,0.089,0.178,0,0,0,0,0,0,0,0,0.178,0.422,0,0,0,4,7,6,11,0,99,5,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0.4,0,0,0,InTrace
14,3,1,2,1,13,11,13,23,115,117,57,7,39,5,1,849,93,3,10,15,5,5,0,0,0,0,0,0,11,9,8,9,70,0.032,0.108,0.161,0.054,0.054,0,0,0,0,0,0,0.118,0.097,0.086,0.097,0.086,57,7,39,5,1,849,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
21,4,2,3,1,13,5,15,16,115,117,4,2,5,0,1,82,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,30,8,12,12,1,260,25,2,4,2,1,1,0,0,0,0,0,0,2,8,1,1,12,0.08,0.16,0.08,0.04,0.04,0,0,0,0,0,0,0.08,0.32,0.04,0.04,0.04,InTrace
14,2,1,1,1,7,4,7,4,115,117,8,3,3,3,1,76,40,4,6,5,3,3,0,0,0,0,0,0,3,14,0,2,21,0.1,0.15,0.125,0.075,0.075,0,0,0,0,0,0,0.075,0.35,0,0.05,0,8,3,3,3,1,76,40,4,6,5,3,3,0,0,0,0,0,0,3,14,0,2,21,0.1,0.15,0.125,0.075,0.075,0,0,0,0,0,0,0.075,0.35,0,0.05,0,InTrace
20,2,1,1,1,9,6,9,6,115,117,107,16,117,32,1,1741,7,1,1,1,0,0,0,0,0,0,0,0,1,5,2,1,2,0.143,0.143,0.143,0,0,0,0,0,0,0,0,0.143,0.714,0.286,0.143,0.286,107,16,117,32,1,1741,7,1,1,1,0,0,0,0,0,0,0,0,1,5,2,1,2,0.143,0.143,0.143,0,0,0,0,0,0,0,0,0.143,0.714,0.286,0.143,0.286,InTrace
16,2,1,1,1,13,11,13,11,115,117,57,7,39,5,1,849,15,2,2,3,1,0,1,0,0,0,0,0,0,5,4,0,4,0.133,0.133,0.2,0.067,0,0.067,0,0,0,0,0,0,0.333,0.267,0,0.267,57,7,39,5,1,849,15,2,2,3,1,0,1,0,0,0,0,0,0,5,4,0,4,0.133,0.133,0.2,0.067,0,0.067,0,0,0,0,0,0,0.333,0.267,0,0.267,InTrace
14,3,1,2,0,7,4,7,4,115,117,8,3,3,3,1,76,4,2,1,0,1,1,0,0,0,0,0,0,0,1,1,1,4,0.5,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,8,3,3,3,1,76,40,4,6,5,3,3,0,0,0,0,0,0,3,14,0,2,21,0.1,0.15,0.125,0.075,0.075,0,0,0,0,0,0,0.075,0.35,0,0.05,0,InTrace
14,4,1,3,1,9,20,9,17,115,117,107,16,117,32,1,1741,14,1,3,1,1,0,1,0,0,1,1,0,1,2,0,0,1,0.071,0.214,0.071,0.071,0,0.071,0,0,0.071,0.071,0,0.071,0.143,0,0,0,107,16,117,32,1,1741,5,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.6,0,0,0,InTrace
14,2,1,1,1,6,7,6,7,115,117,4,6,11,1,1,163,8,1,1,1,1,0,1,0,0,0,0,0,0,3,1,0,1,0.125,0.125,0.125,0.125,0,0.125,0,0,0,0,0,0,0.375,0.125,0,0.125,4,6,11,1,1,163,8,1,1,1,1,0,1,0,0,0,0,0,0,3,1,0,1,0.125,0.125,0.125,0.125,0,0.125,0,0,0,0,0,0,0.375,0.125,0,0.125,InTrace
16,2,1,1,1,13,11,13,11,115,117,57,7,39,5,1,849,10,2,1,2,0,0,0,0,0,0,0,0,0,5,3,0,4,0.2,0.1,0.2,0,0,0,0,0,0,0,0,0,0.5,0.3,0,0.3,57,7,39,5,1,849,10,2,1,2,0,0,0,0,0,0,0,0,0,5,3,0,4,0.2,0.1,0.2,0,0,0,0,0,0,0,0,0,0.5,0.3,0,0.3,InTrace
14,3,1,2,1,11,19,11,17,115,117,19,0,30,5,1,237,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,30,5,1,237,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,InTrace
16,4,1,2,1,17,10,17,4,115,117,4,7,5,10,0,163,17,0,2,2,0,0,0,0,0,0,0,0,2,11,0,1,5,0,0.118,0.118,0,0,0,0,0,0,0,0,0.118,0.647,0,0.059,0,4,7,5,10,0,163,9,0,0,2,1,1,0,0,0,0,0,0,0,4,2,1,2,0,0,0.222,0.111,0.111,0,0,0,0,0,0,0,0.444,0.222,0.111,0.222,InTrace
14,2,1,1,1,7,4,7,4,115,117,8,3,3,3,1,76,40,4,6,5,3,3,0,0,0,0,0,0,3,14,0,2,21,0.1,0.15,0.125,0.075,0.075,0,0,0,0,0,0,0.075,0.35,0,0.05,0,8,3,3,3,1,76,40,4,6,5,3,3,0,0,0,0,0,0,3,14,0,2,21,0.1,0.15,0.125,0.075,0.075,0,0,0,0,0,0,0.075,0.35,0,0.05,0,InTrace
14,2,1,1,1,27,6,27,6,115,117,7,2,11,8,0,113,4,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0.25,7,2,11,8,0,113,4,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0.25,InTrace
20,2,1,1,1,13,9,13,9,115,117,57,7,39,5,1,849,14,1,2,3,0,0,0,0,0,0,0,0,0,5,4,0,5,0.071,0.143,0.214,0,0,0,0,0,0,0,0,0,0.357,0.286,0,0.286,57,7,39,5,1,849,14,1,2,3,0,0,0,0,0,0,0,0,0,5,4,0,5,0.071,0.143,0.214,0,0,0,0,0,0,0,0,0,0.357,0.286,0,0.286,InTrace
14,2,1,1,1,9,7,9,7,115,117,107,16,117,32,1,1741,11,2,2,2,1,0,1,0,0,0,0,0,1,0,1,0,2,0.182,0.182,0.182,0.091,0,0.091,0,0,0,0,0,0.091,0,0.091,0,0.091,107,16,117,32,1,1741,11,2,2,2,1,0,1,0,0,0,0,0,1,0,1,0,2,0.182,0.182,0.182,0.091,0,0.091,0,0,0,0,0,0.091,0,0.091,0,0.091,InTrace
14,2,1,1,1,11,16,11,16,115,117,19,0,30,5,1,237,8,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,24,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,30,5,1,237,8,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,24,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,InTrace
14,2,1,1,1,14,6,14,6,115,117,2,2,2,4,0,77,11,2,1,2,1,0,1,0,0,0,0,0,0,2,3,0,2,0.182,0.091,0.182,0.091,0,0.091,0,0,0,0,0,0,0.182,0.273,0,0.273,2,2,2,4,0,77,11,2,1,2,1,0,1,0,0,0,0,0,0,2,3,0,2,0.182,0.091,0.182,0.091,0,0.091,0,0,0,0,0,0,0.182,0.273,0,0.273,InTrace
20,2,1,1,1,24,7,24,7,115,117,2,7,7,6,0,145,5,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.4,2,7,7,6,0,145,5,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.4,InTrace
14,2,1,1,1,9,7,9,7,115,117,107,16,117,32,1,1741,12,1,2,2,1,0,1,0,0,0,0,0,2,0,1,0,2,0.083,0.167,0.167,0.083,0,0.083,0,0,0,0,0,0.167,0,0.083,0,0.083,107,16,117,32,1,1741,12,1,2,2,1,0,1,0,0,0,0,0,2,0,1,0,2,0.083,0.167,0.167,0.083,0,0.083,0,0,0,0,0,0.167,0,0.083,0,0.083,InTrace
14,3,1,2,0,7,4,7,4,115,117,8,3,3,3,1,76,5,2,1,0,1,1,0,0,0,0,0,0,0,1,1,1,3,0.4,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,8,3,3,3,1,76,40,4,6,5,3,3,0,0,0,0,0,0,3,14,0,2,21,0.1,0.15,0.125,0.075,0.075,0,0,0,0,0,0,0.075,0.35,0,0.05,0,InTrace
14,3,1,2,1,11,19,11,17,115,117,19,0,30,5,1,237,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,30,5,1,237,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,InTrace
21,2,1,1,1,27,6,27,6,115,117,7,2,11,8,0,113,4,1,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.5,0.25,0,0.25,7,2,11,8,0,113,4,1,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.5,0.25,0,0.25,InTrace
14,3,1,1,1,16,6,16,6,115,117,5,3,3,4,0,106,7,1,2,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0.143,0.286,0.143,0.143,0,0.143,0,0,0,0,0,0,0.286,0.286,0,0.286,5,3,3,4,0,106,7,1,2,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0.143,0.286,0.143,0.143,0,0.143,0,0,0,0,0,0,0.286,0.286,0,0.286,InTrace
14,3,1,1,1,18,6,18,6,115,117,5,3,3,5,0,105,7,1,2,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0.143,0.286,0.143,0.143,0,0.143,0,0,0,0,0,0,0.286,0.286,0,0.286,5,3,3,5,0,105,7,1,2,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0.143,0.286,0.143,0.143,0,0.143,0,0,0,0,0,0,0.286,0.286,0,0.286,InTrace
20,2,1,1,1,13,18,13,18,115,117,57,7,39,5,1,849,8,1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0.375,57,7,39,5,1,849,8,1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0.375,InTrace
14,2,1,1,1,13,11,13,11,115,117,57,7,39,5,1,849,15,2,2,3,1,0,1,0,0,0,0,0,0,4,4,0,5,0.133,0.133,0.2,0.067,0,0.067,0,0,0,0,0,0,0.267,0.267,0,0.267,57,7,39,5,1,849,15,2,2,3,1,0,1,0,0,0,0,0,0,4,4,0,5,0.133,0.133,0.2,0.067,0,0.067,0,0,0,0,0,0,0.267,0.267,0,0.267,InTrace
14,7,1,6,0,9,15,9,13,115,117,107,16,117,32,1,1741,31,5,3,8,1,0,1,0,0,0,0,0,0,15,0,3,14,0.161,0.097,0.258,0.032,0,0.032,0,0,0,0,0,0,0.484,0,0.097,0,107,16,117,32,1,1741,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
14,2,1,1,1,16,6,16,6,115,117,5,3,3,4,0,105,6,2,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0.333,0.167,0.167,0.167,0,0.167,0,0,0,0,0,0,0.167,0.333,0,0.333,5,3,3,4,0,105,6,2,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0.333,0.167,0.167,0.167,0,0.167,0,0,0,0,0,0,0.167,0.333,0,0.333,InTrace
14,9,3,3,1,21,5,9,4,115,117,23,7,15,12,0,198,24,3,4,3,1,0,0,1,0,0,0,0,3,3,1,0,19,0.125,0.167,0.125,0.042,0,0,0.042,0,0,0,0,0.125,0.125,0.042,0,0.042,16,1,12,10,1,246,7,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.286,0.286,0,0,0,0,0,0,0,0,0,0,0.429,0,0,0,InTrace
14,2,1,1,1,7,4,7,4,115,117,8,3,3,3,1,76,40,4,6,5,3,3,0,0,0,0,0,0,3,14,0,2,21,0.1,0.15,0.125,0.075,0.075,0,0,0,0,0,0,0.075,0.35,0,0.05,0,8,3,3,3,1,76,40,4,6,5,3,3,0,0,0,0,0,0,3,14,0,2,21,0.1,0.15,0.125,0.075,0.075,0,0,0,0,0,0,0.075,0.35,0,0.05,0,InTrace
20,2,1,1,1,13,6,13,6,115,117,57,7,39,5,1,849,20,2,3,5,0,0,0,0,0,0,0,0,0,8,6,0,8,0.1,0.15,0.25,0,0,0,0,0,0,0,0,0,0.4,0.3,0,0.3,57,7,39,5,1,849,20,2,3,5,0,0,0,0,0,0,0,0,0,8,6,0,8,0.1,0.15,0.25,0,0,0,0,0,0,0,0,0,0.4,0.3,0,0.3,InTrace
14,3,1,1,1,14,6,14,6,115,117,2,2,2,4,0,77,11,1,1,2,1,0,1,0,0,0,0,0,0,3,3,0,0,0.091,0.091,0.182,0.091,0,0.091,0,0,0,0,0,0,0.273,0.273,0,0.273,2,2,2,4,0,77,11,1,1,2,1,0,1,0,0,0,0,0,0,3,3,0,0,0.091,0.091,0.182,0.091,0,0.091,0,0,0,0,0,0,0.273,0.273,0,0.273,InTrace
14,2,1,1,1,27,6,27,6,115,117,7,2,11,8,0,113,4,1,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.5,0.25,0,0.25,7,2,11,8,0,113,4,1,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.5,0.25,0,0.25,InTrace
