@relation r200

@attribute ST01 numeric
@attribute ST02 numeric
@attribute ST03 numeric
@attribute ST04 numeric
@attribute ST05 numeric
@attribute ST06 numeric
@attribute ST07 numeric
@attribute ST08 numeric
@attribute ST09 numeric
@attribute ST10 numeric
@attribute ST11 numeric
@attribute CT01 numeric
@attribute CT02 numeric
@attribute CT03 numeric
@attribute CT04 numeric
@attribute CT05 numeric
@attribute CT06 numeric
@attribute CT07 numeric
@attribute CT08 numeric
@attribute CT09 numeric
@attribute CT10 numeric
@attribute CT11 numeric
@attribute CT12 numeric
@attribute CT13 numeric
@attribute CT14 numeric
@attribute CT15 numeric
@attribute CT16 numeric
@attribute CT17 numeric
@attribute CT18 numeric
@attribute CT19 numeric
@attribute CT20 numeric
@attribute CT21 numeric
@attribute CT22 numeric
@attribute CT23 numeric
@attribute AT01 numeric
@attribute AT02 numeric
@attribute AT03 numeric
@attribute AT04 numeric
@attribute AT05 numeric
@attribute AT06 numeric
@attribute AT07 numeric
@attribute AT08 numeric
@attribute AT09 numeric
@attribute AT10 numeric
@attribute AT11 numeric
@attribute AT12 numeric
@attribute AT13 numeric
@attribute AT14 numeric
@attribute AT15 numeric
@attribute AT16 numeric
@attribute CB01 numeric
@attribute CB02 numeric
@attribute CB03 numeric
@attribute CB04 numeric
@attribute CB05 numeric
@attribute CB06 numeric
@attribute CB07 numeric
@attribute CB08 numeric
@attribute CB09 numeric
@attribute CB10 numeric
@attribute CB11 numeric
@attribute CB12 numeric
@attribute CB13 numeric
@attribute CB14 numeric
@attribute CB15 numeric
@attribute CB16 numeric
@attribute CB17 numeric
@attribute CB18 numeric
@attribute CB19 numeric
@attribute CB20 numeric
@attribute CB21 numeric
@attribute CB22 numeric
@attribute CB23 numeric
@attribute AB01 numeric
@attribute AB02 numeric
@attribute AB03 numeric
@attribute AB04 numeric
@attribute AB05 numeric
@attribute AB06 numeric
@attribute AB07 numeric
@attribute AB08 numeric
@attribute AB09 numeric
@attribute AB10 numeric
@attribute AB11 numeric
@attribute AB12 numeric
@attribute AB13 numeric
@attribute AB14 numeric
@attribute AB15 numeric
@attribute AB16 numeric
@attribute flag {InTrace,OutTrace}

@data
14,4,1,2,1,25,9,25,10,152,154,16,43,4,5,0,33,117,3,7,43,1,0,1,0,0,2,2,0,2,110,0,2,7,0.026,0.06,0.368,0.009,0,0.009,0,0,0.017,0.017,0,0.017,0.94,0,0.017,0,16,43,4,5,0,33,34,1,4,5,1,0,0,1,0,1,1,0,2,8,2,1,6,0.029,0.118,0.147,0.029,0,0,0.029,0,0.029,0.029,0,0.059,0.235,0.059,0.029,0.059,InTrace
14,4,2,3,0,13,18,13,9,152,154,8,11,10,2,1,54,6,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,0.167,0.167,0.167,0,0,0,0,0,0,0,0,0,0.167,0.333,0,0.333,8,11,10,2,1,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,InTrace
20,2,1,1,1,19,25,19,25,152,154,2,3,78,23,1,232,6,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0.167,0,0,0,0,0,0,0,0.167,0.167,0,0,0.333,0.167,0,0.167,2,3,78,23,1,232,6,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0.167,0,0,0,0,0,0,0,0.167,0.167,0,0,0.333,0.167,0,0.167,InTrace
14,4,2,3,1,9,24,5,2,152,154,15,10,13,12,1,70,21,1,4,3,2,0,2,0,0,0,0,0,1,9,1,0,11,0.048,0.19,0.143,0.095,0,0.095,0,0,0,0,0,0.048,0.429,0.048,0,0.048,23,9,50,22,1,267,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0.667,0.333,0,0.333,InTrace
16,13,5,11,0,9,9,10,9,152,154,60,36,61,30,0,240,182,5,13,32,0,0,0,0,0,4,5,0,32,88,0,10,89,0.027,0.071,0.176,0,0,0,0,0,0.022,0.027,0,0.176,0.484,0,0.055,0,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
14,8,2,6,0,11,10,10,9,152,154,59,14,96,34,1,139,81,0,4,5,2,1,1,0,0,2,1,1,5,19,2,1,7,0,0.049,0.062,0.025,0.012,0.012,0,0,0.025,0.012,0.012,0.062,0.235,0.025,0.012,0.025,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
14,3,1,2,1,5,3,5,3,152,154,23,9,50,22,1,267,8,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0.125,0,0.125,0.125,0.125,23,9,50,22,1,267,9,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,3,0.111,0.222,0.111,0.111,0.111,0,0,0,0,0,0,0.111,0.222,0.111,0.111,0.111,InTrace
14,4,3,3,1,12,6,11,6,152,154,15,2,3,7,0,16,42,3,6,8,1,0,1,0,0,1,1,0,3,14,2,0,13,0.071,0.143,0.19,0.024,0,0.024,0,0,0.024,0.024,0,0.071,0.333,0.048,0,0.048,59,14,96,34,1,139,16,1,2,2,0,0,0,0,0,1,0,1,0,6,2,0,2,0.063,0.125,0.125,0,0,0,0,0,0.063,0,0.063,0,0.375,0.125,0,0.125,InTrace
14,2,1,1,1,11,20,11,20,152,154,59,14,96,34,1,139,7,1,1,1,1,0,1,0,0,0,0,0,0,3,2,0,1,0.143,0.143,0.143,0.143,0,0.143,0,0,0,0,0,0,0.429,0.286,0,0.286,59,14,96,34,1,139,7,1,1,1,1,0,1,0,0,0,0,0,0,3,2,0,1,0.143,0.143,0.143,0.143,0,0.143,0,0,0,0,0,0,0.429,0.286,0,0.286,InTrace
20,12,5,10,0,19,15,11,11,152,154,14,46,89,8,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59,14,96,34,1,139,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
14,5,3,4,1,12,9,11,14,152,154,28,26,65,13,0,263,4,1,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.5,0.25,0,0.25,59,14,96,34,1,139,12,1,3,2,0,0,0,0,0,0,0,0,0,4,3,1,3,0.083,0.25,0.167,0,0,0,0,0,0,0,0,0,0.333,0.25,0.083,0.25,InTrace
20,6,2,5,1,9,26,11,20,152,154,60,36,61,30,0,240,19,0,0,8,0,0,0,0,0,0,0,0,0,15,9,0,22,0,0,0.421,0,0,0,0,0,0,0,0,0,0.789,0.474,0,0.474,59,14,96,34,1,139,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
20,6,4,5,1,9,22,11,6,152,154,60,36,61,30,0,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59,14,96,34,1,139,16,1,2,2,0,0,0,0,0,1,0,1,0,6,2,0,2,0.063,0.125,0.125,0,0,0,0,0,0.063,0,0.063,0,0.375,0.125,0,0.125,InTrace
20,4,3,3,1,8,14,9,12,152,154,3,1,7,7,0,12,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,60,36,61,30,0,240,37,2,2,6,0,0,0,0,0,0,0,0,1,12,3,1,5,0.054,0.054,0.162,0,0,0,0,0,0,0,0,0.027,0.324,0.081,0.027,0.081,InTrace
14,14,6,12,0,20,14,10,9,152,154,10,3,3,6,1,32,33,1,3,5,2,0,2,0,0,0,0,0,0,8,5,0,3,0.03,0.091,0.152,0.061,0,0.061,0,0,0,0,0,0,0.242,0.152,0,0.152,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
20,5,2,3,1,19,30,25,5,152,154,14,46,89,8,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,43,4,5,0,33,5,3,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4,0,0,0,InTrace
16,8,3,7,1,12,13,5,7,152,154,28,26,65,13,0,263,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,23,9,50,22,1,267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
20,4,1,2,1,10,9,10,9,152,154,48,8,22,12,0,82,9,1,1,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0.111,0.111,0.222,0,0,0,0,0,0,0,0,0.111,0.111,0.222,0,0.222,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
20,2,1,1,1,19,20,19,20,152,154,2,3,78,23,1,232,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,78,23,1,232,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
20,2,1,1,1,20,8,20,8,152,154,1,2,3,1,0,11,6,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0.167,0.167,0,0,0,0,0,0,0,0,0,0.167,0.333,0,0.333,1,2,3,1,0,11,6,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0.167,0.167,0,0,0,0,0,0,0,0,0,0.167,0.333,0,0.333,InTrace
20,10,3,6,0,9,15,10,11,152,154,60,36,61,30,0,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,69,2,23,23,1,136,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,InTrace
14,6,2,4,1,14,16,9,15,152,154,6,2,8,6,0,9,9,1,3,1,1,0,1,0,0,0,0,0,0,4,1,0,4,0.111,0.333,0.111,0.111,0,0.111,0,0,0,0,0,0,0.444,0.111,0,0.111,60,36,61,30,0,240,7,4,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0.571,0.286,0.143,0,0,0,0,0,0,0,0,0,0.286,0.286,0,0.286,InTrace
14,9,2,5,0,16,17,10,11,152,154,15,2,65,13,0,123,16,5,2,3,1,0,1,0,0,0,0,0,1,8,0,0,2,0.313,0.125,0.188,0.063,0,0.063,0,0,0,0,0,0.063,0.5,0,0,0,69,2,23,23,1,136,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,InTrace
16,12,5,11,1,3,9,5,5,152,154,0,2,3,5,1,15,19,4,0,3,0,0,0,0,0,0,0,0,0,11,0,0,5,0.211,0,0.158,0,0,0,0,0,0,0,0,0,0.579,0,0,0,23,9,50,22,1,267,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
16,9,3,7,0,9,20,10,9,152,154,60,36,61,30,0,240,140,2,19,18,0,0,0,0,0,0,0,0,37,42,0,4,46,0.014,0.136,0.129,0,0,0,0,0,0,0,0,0.264,0.3,0,0.029,0,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
20,2,1,1,1,10,9,10,9,152,154,48,8,22,12,0,82,12,2,3,2,0,0,0,0,0,0,0,0,0,1,2,0,2,0.167,0.25,0.167,0,0,0,0,0,0,0,0,0,0.083,0.167,0,0.167,48,8,22,12,0,82,12,2,3,2,0,0,0,0,0,0,0,0,0,1,2,0,2,0.167,0.25,0.167,0,0,0,0,0,0,0,0,0,0.083,0.167,0,0.167,InTrace
20,7,5,6,1,9,29,11,6,152,154,60,36,61,30,0,240,5,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.4,59,14,96,34,1,139,16,1,2,2,0,0,0,0,0,1,0,1,0,6,2,0,2,0.063,0.125,0.125,0,0,0,0,0,0.063,0,0.063,0,0.375,0.125,0,0.125,InTrace
20,10,3,5,1,19,18,10,9,152,154,14,46,89,8,0,96,4,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0.25,0,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,69,2,23,23,1,136,9,3,3,1,0,0,0,0,0,0,0,0,0,6,2,0,1,0.333,0.333,0.111,0,0,0,0,0,0,0,0,0,0.667,0.222,0,0.222,InTrace
20,2,1,1,1,17,14,17,14,152,154,59,25,43,34,1,150,7,2,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0.286,0,0.143,0,0,0,0,0,0,0,0,0,0.571,0.286,0,0.286,59,25,43,34,1,150,7,2,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0.286,0,0.143,0,0,0,0,0,0,0,0,0,0.571,0.286,0,0.286,InTrace
20,3,2,2,1,17,13,11,13,152,154,59,25,43,34,1,150,16,3,2,1,0,0,0,0,0,1,0,1,1,11,2,0,0,0.188,0.125,0.063,0,0,0,0,0,0.063,0,0.063,0.063,0.688,0.125,0,0.125,59,14,96,34,1,139,7,1,1,0,0,0,0,0,0,1,0,1,0,5,1,0,0,0.143,0.143,0,0,0,0,0,0,0.143,0,0.143,0,0.714,0.143,0,0.143,InTrace
20,12,5,10,0,19,15,11,11,152,154,14,46,89,8,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59,14,96,34,1,139,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
20,5,4,4,1,14,8,11,8,152,154,15,4,11,5,0,15,12,3,3,2,0,0,0,0,0,0,0,0,0,3,3,0,2,0.25,0.25,0.167,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,59,14,96,34,1,139,12,2,1,1,0,0,0,0,0,1,0,1,0,5,2,0,1,0.167,0.083,0.083,0,0,0,0,0,0.083,0,0.083,0,0.417,0.167,0,0.167,InTrace
14,11,4,9,0,19,17,10,9,152,154,17,6,16,11,1,49,14,3,4,2,2,1,1,0,0,0,0,0,1,8,1,0,5,0.214,0.286,0.143,0.143,0.071,0.071,0,0,0,0,0,0.071,0.571,0.071,0,0.071,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
20,5,2,3,1,19,15,25,5,152,154,17,6,16,11,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,6,6,9,1,31,5,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0.4,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4,0,0,0,InTrace
20,3,1,2,1,11,14,11,17,152,154,59,14,96,34,1,139,10,1,1,2,0,0,0,0,0,0,0,0,0,3,3,0,2,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,59,14,96,34,1,139,10,1,1,2,0,0,0,0,0,0,0,0,0,2,3,0,2,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0.2,0.3,0,0.3,InTrace
14,4,1,2,1,10,15,10,9,152,154,48,8,22,12,0,82,16,2,4,3,2,1,1,0,0,0,0,0,1,4,2,2,2,0.125,0.25,0.188,0.125,0.063,0.063,0,0,0,0,0,0.063,0.25,0.125,0.125,0.125,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
14,9,1,5,0,10,24,10,11,152,154,69,2,23,23,1,136,48,5,8,6,3,0,3,0,0,0,0,0,4,29,0,0,3,0.104,0.167,0.125,0.063,0,0.063,0,0,0,0,0,0.083,0.604,0,0,0,69,2,23,23,1,136,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,InTrace
14,2,1,1,1,21,7,21,7,152,154,16,2,26,12,0,44,32,1,5,4,2,0,1,1,0,1,0,1,3,7,2,1,5,0.031,0.156,0.125,0.063,0,0.031,0.031,0,0.031,0,0.031,0.094,0.219,0.063,0.031,0.063,16,2,26,12,0,44,32,1,5,4,2,0,1,1,0,1,0,1,3,7,2,1,5,0.031,0.156,0.125,0.063,0,0.031,0.031,0,0.031,0,0.031,0.094,0.219,0.063,0.031,0.063,InTrace
20,12,5,10,0,9,15,10,9,152,154,60,36,61,30,0,240,7,4,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0.571,0.286,0.143,0,0,0,0,0,0,0,0,0,0.286,0.286,0,0.286,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
14,15,7,13,0,12,15,10,9,152,154,1,3,22,6,0,46,11,1,1,2,1,0,1,0,0,0,0,0,0,2,3,0,1,0.091,0.091,0.182,0.091,0,0.091,0,0,0,0,0,0,0.182,0.273,0,0.273,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
20,11,5,9,0,19,22,11,11,152,154,14,46,89,8,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59,14,96,34,1,139,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
14,3,1,2,1,11,16,11,20,152,154,59,14,96,34,1,139,20,2,5,3,1,0,1,0,0,0,0,0,1,10,2,1,2,0.1,0.25,0.15,0.05,0,0.05,0,0,0,0,0,0.05,0.5,0.1,0.05,0.1,59,14,96,34,1,139,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
20,5,4,4,1,20,3,11,10,152,154,19,2,15,7,1,24,17,2,4,3,0,0,0,0,0,0,0,0,0,4,4,0,3,0.118,0.235,0.176,0,0,0,0,0,0,0,0,0,0.235,0.235,0,0.235,59,14,96,34,1,139,7,1,1,0,0,0,0,0,0,1,0,1,0,5,1,0,0,0.143,0.143,0,0,0,0,0,0,0.143,0,0.143,0,0.714,0.143,0,0.143,InTrace
20,2,1,1,1,19,9,19,9,152,154,14,46,89,8,0,96,24,3,2,4,0,0,0,0,0,0,0,0,0,6,5,0,3,0.125,0.083,0.167,0,0,0,0,0,0,0,0,0,0.25,0.208,0,0.208,14,46,89,8,0,96,24,3,2,4,0,0,0,0,0,0,0,0,0,6,5,0,3,0.125,0.083,0.167,0,0,0,0,0,0,0,0,0,0.25,0.208,0,0.208,InTrace
14,14,6,12,0,20,14,10,9,152,154,10,3,3,6,1,32,33,1,3,5,2,0,2,0,0,0,0,0,0,8,5,0,3,0.03,0.091,0.152,0.061,0,0.061,0,0,0,0,0,0,0.242,0.152,0,0.152,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
20,5,4,4,1,14,8,11,8,152,154,15,4,11,5,0,15,12,3,3,2,0,0,0,0,0,0,0,0,0,3,3,0,2,0.25,0.25,0.167,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,59,14,96,34,1,139,12,2,1,1,0,0,0,0,0,1,0,1,0,5,2,0,1,0.167,0.083,0.083,0,0,0,0,0,0.083,0,0.083,0,0.417,0.167,0,0.167,InTrace
20,9,2,5,0,9,19,10,11,152,154,60,36,61,30,0,240,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,69,2,23,23,1,136,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,InTrace
14,8,2,6,0,11,10,10,9,152,154,59,14,96,34,1,139,81,0,4,5,2,1,1,0,0,2,1,1,5,19,2,1,7,0,0.049,0.062,0.025,0.012,0.012,0,0,0.025,0.012,0.012,0.062,0.235,0.025,0.012,0.025,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
20,5,2,4,1,9,18,12,4,152,154,60,36,61,30,0,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,28,26,65,13,0,263,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,InTrace
14,5,3,4,1,12,9,11,14,152,154,28,26,65,13,0,263,4,1,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.5,0.25,0,0.25,59,14,96,34,1,139,12,1,3,2,0,0,0,0,0,0,0,0,0,4,3,1,3,0.083,0.25,0.167,0,0,0,0,0,0,0,0,0,0.333,0.25,0.083,0.25,InTrace
14,2,1,1,1,11,20,11,20,152,154,59,14,96,34,1,139,7,1,1,1,1,0,1,0,0,0,0,0,0,3,2,0,1,0.143,0.143,0.143,0.143,0,0.143,0,0,0,0,0,0,0.429,0.286,0,0.286,59,14,96,34,1,139,7,1,1,1,1,0,1,0,0,0,0,0,0,3,2,0,1,0.143,0.143,0.143,0.143,0,0.143,0,0,0,0,0,0,0.429,0.286,0,0.286,InTrace
20,11,5,9,0,19,22,11,11,152,154,14,46,89,8,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59,14,96,34,1,139,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
20,4,4,4,1,19,35,19,35,152,154,14,46,89,8,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,46,89,8,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,InTrace
20,4,1,2,1,10,19,10,9,152,154,48,8,22,12,0,82,16,2,3,2,0,0,0,0,0,0,0,0,0,2,3,0,2,0.125,0.188,0.125,0,0,0,0,0,0,0,0,0,0.125,0.188,0,0.188,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
20,15,6,14,1,9,12,12,5,152,154,0,2,2,0,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,28,26,65,13,0,263,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
20,4,1,3,0,18,17,18,17,152,154,8,4,10,9,1,139,9,3,2,0,0,0,0,0,0,1,0,1,0,6,1,0,0,0.333,0.222,0,0,0,0,0,0,0.111,0,0.111,0,0.667,0.111,0,0.111,8,4,10,9,1,139,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
16,8,3,7,1,12,13,5,7,152,154,28,26,65,13,0,263,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,23,9,50,22,1,267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
20,2,1,1,1,11,14,11,14,152,154,59,14,96,34,1,139,10,1,1,2,0,0,0,0,0,0,0,0,0,3,3,0,2,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,59,14,96,34,1,139,10,1,1,2,0,0,0,0,0,0,0,0,0,3,3,0,2,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,InTrace
20,2,1,1,1,14,7,14,7,152,154,4,14,15,12,1,52,8,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.375,0,0.375,4,14,15,12,1,52,8,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.375,0,0.375,InTrace
20,9,2,4,1,9,18,10,9,152,154,60,36,61,30,0,240,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,69,2,23,23,1,136,9,3,3,1,0,0,0,0,0,0,0,0,0,6,2,0,1,0.333,0.333,0.111,0,0,0,0,0,0,0,0,0,0.667,0.222,0,0.222,InTrace
16,4,1,3,1,12,17,12,4,152,154,28,26,65,13,0,263,20,2,3,2,2,0,2,0,0,0,0,0,4,11,2,0,6,0.1,0.15,0.1,0.1,0,0.1,0,0,0,0,0,0.2,0.55,0.1,0,0.1,28,26,65,13,0,263,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,InTrace
14,6,2,4,1,15,16,9,15,152,154,6,1,8,6,0,10,9,1,3,1,1,0,1,0,0,0,0,0,0,4,1,0,4,0.111,0.333,0.111,0.111,0,0.111,0,0,0,0,0,0,0.444,0.111,0,0.111,60,36,61,30,0,240,7,4,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0.571,0.286,0.143,0,0,0,0,0,0,0,0,0,0.286,0.286,0,0.286,InTrace
20,2,1,1,1,14,5,14,5,152,154,4,14,15,12,1,52,9,0,0,2,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0.222,0,0,0,0,0,0,0,0,0.111,0.222,0.333,0,0.333,4,14,15,12,1,52,9,0,0,2,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0.222,0,0,0,0,0,0,0,0,0.111,0.222,0.333,0,0.333,InTrace
