@relation r200

@attribute ST01 numeric
@attribute ST02 numeric
@attribute ST03 numeric
@attribute ST04 numeric
@attribute ST05 numeric
@attribute ST06 numeric
@attribute ST07 numeric
@attribute ST08 numeric
@attribute ST09 numeric
@attribute ST10 numeric
@attribute ST11 numeric
@attribute CT01 numeric
@attribute CT02 numeric
@attribute CT03 numeric
@attribute CT04 numeric
@attribute CT05 numeric
@attribute CT06 numeric
@attribute CT07 numeric
@attribute CT08 numeric
@attribute CT09 numeric
@attribute CT10 numeric
@attribute CT11 numeric
@attribute CT12 numeric
@attribute CT13 numeric
@attribute CT14 numeric
@attribute CT15 numeric
@attribute CT16 numeric
@attribute CT17 numeric
@attribute CT18 numeric
@attribute CT19 numeric
@attribute CT20 numeric
@attribute CT21 numeric
@attribute CT22 numeric
@attribute CT23 numeric
@attribute AT01 numeric
@attribute AT02 numeric
@attribute AT03 numeric
@attribute AT04 numeric
@attribute AT05 numeric
@attribute AT06 numeric
@attribute AT07 numeric
@attribute AT08 numeric
@attribute AT09 numeric
@attribute AT10 numeric
@attribute AT11 numeric
@attribute AT12 numeric
@attribute AT13 numeric
@attribute AT14 numeric
@attribute AT15 numeric
@attribute AT16 numeric
@attribute CB01 numeric
@attribute CB02 numeric
@attribute CB03 numeric
@attribute CB04 numeric
@attribute CB05 numeric
@attribute CB06 numeric
@attribute CB07 numeric
@attribute CB08 numeric
@attribute CB09 numeric
@attribute CB10 numeric
@attribute CB11 numeric
@attribute CB12 numeric
@attribute CB13 numeric
@attribute CB14 numeric
@attribute CB15 numeric
@attribute CB16 numeric
@attribute CB17 numeric
@attribute CB18 numeric
@attribute CB19 numeric
@attribute CB20 numeric
@attribute CB21 numeric
@attribute CB22 numeric
@attribute CB23 numeric
@attribute AB01 numeric
@attribute AB02 numeric
@attribute AB03 numeric
@attribute AB04 numeric
@attribute AB05 numeric
@attribute AB06 numeric
@attribute AB07 numeric
@attribute AB08 numeric
@attribute AB09 numeric
@attribute AB10 numeric
@attribute AB11 numeric
@attribute AB12 numeric
@attribute AB13 numeric
@attribute AB14 numeric
@attribute AB15 numeric
@attribute AB16 numeric
@attribute flag {InTrace,OutTrace}

@data
20,12,6,8,0,20,8,10,6,196,184,0,2,6,2,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,12,6,1,38,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
21,3,1,1,0,11,8,11,8,196,184,2,4,9,3,1,21,12,0,2,1,1,0,1,0,0,0,0,0,0,5,1,0,8,0,0.167,0.083,0.083,0,0.083,0,0,0,0,0,0,0.417,0.083,0,0.083,2,4,9,3,1,21,12,0,2,1,1,0,1,0,0,0,0,0,0,5,1,0,8,0,0.167,0.083,0.083,0,0.083,0,0,0,0,0,0,0.417,0.083,0,0.083,InTrace
20,7,3,5,0,9,8,12,6,196,184,3,5,14,7,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,15,2,1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
16,3,2,2,1,9,8,5,8,196,184,3,5,14,7,1,24,26,0,3,6,1,1,0,0,0,0,0,0,0,17,1,1,4,0,0.115,0.231,0.038,0.038,0,0,0,0,0,0,0,0.654,0.038,0.038,0.038,1,7,16,6,1,26,26,0,1,5,0,0,0,0,0,0,0,0,0,19,1,0,5,0,0.038,0.192,0,0,0,0,0,0,0,0,0,0.731,0.038,0,0.038,InTrace
20,10,5,6,1,11,6,9,6,196,184,8,21,52,8,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,8,6,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
20,11,6,7,1,14,9,6,6,196,184,1,3,9,2,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,6,4,1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
20,8,3,4,1,4,13,4,6,196,184,1,4,10,5,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,10,5,1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
21,23,3,21,1,14,14,19,5,196,184,0,1,4,1,1,24,2,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,1,0,1,3,1,24,6,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.167,0.167,0,0,0,0,0,0,0.167,0.167,0,0,0.167,0.167,0,0.167,InTrace
21,8,2,5,1,12,16,16,5,196,184,694,35,795,20,0,54,66,0,2,2,0,0,0,0,0,0,0,0,6,7,1,2,3,0,0.03,0.03,0,0,0,0,0,0,0,0,0.091,0.106,0.015,0.03,0.015,8,0,8,7,1,40,6,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.167,0.167,0,0,0,0,0,0,0.167,0.167,0,0,0.167,0.167,0,0.167,InTrace
21,25,3,21,1,9,9,16,5,196,184,0,1,4,1,1,24,2,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,8,0,8,7,1,40,6,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.167,0.167,0,0,0,0,0,0,0.167,0.167,0,0,0.167,0.167,0,0.167,InTrace
